UserRatingID,CustomerID,DishID,Rating,ReviewText
1389,143,35,1,"Terrible, not recommended."
1390,143,11,5,"Fantastic, highly recommend!"
1391,143,2,4,"Quite good, I enjoyed it."
1392,143,49,2,"Not great, wouldn't order again."
1393,143,33,2,"Not great, wouldn't order again."
1394,144,2,4,"Quite good, I enjoyed it."
1395,144,13,3,"It was okay, nothing special."
1396,144,48,5,"Fantastic, highly recommend!"
1397,144,14,1,"Terrible, not recommended."
1398,144,18,4,"Quite good, I enjoyed it."
1399,144,20,1,"Terrible, not recommended."
1400,144,9,1,"Terrible, not recommended."
1401,144,22,1,"Terrible, not recommended."
1402,145,39,3,"It was okay, nothing special."
1403,145,9,5,"Fantastic, highly recommend!"
1404,145,17,2,"Not great, wouldn't order again."
1405,145,30,4,"Quite good, I enjoyed it."
1406,145,7,1,"Terrible, not recommended."
1407,145,44,1,"Terrible, not recommended."
1408,145,23,5,"Fantastic, highly recommend!"
1409,145,4,4,"Quite good, I enjoyed it."
1410,146,5,4,"Quite good, I enjoyed it."
1411,146,27,1,"Terrible, not recommended."
1412,146,3,2,"Not great, wouldn't order again."
1413,146,21,1,"Terrible, not recommended."
1414,146,43,4,"Quite good, I enjoyed it."
1415,146,38,4,"Quite good, I enjoyed it."
1416,146,40,4,"Quite good, I enjoyed it."
1417,146,47,1,"Terrible, not recommended."
1418,146,10,3,"It was okay, nothing special."
1419,147,42,4,"Quite good, I enjoyed it."
1420,147,36,5,"Fantastic, highly recommend!"
1421,147,43,3,"It was okay, nothing special."
1422,147,19,2,"Not great, wouldn't order again."
1423,147,28,2,"Not great, wouldn't order again."
1424,147,24,1,"Terrible, not recommended."
1425,148,35,3,"It was okay, nothing special."
1426,148,42,2,"Not great, wouldn't order again."
1427,148,2,4,"Quite good, I enjoyed it."
1428,148,31,2,"Not great, wouldn't order again."
1429,148,32,5,"Fantastic, highly recommend!"
1430,148,18,5,"Fantastic, highly recommend!"
1431,148,33,3,"It was okay, nothing special."
1432,148,3,5,"Fantastic, highly recommend!"
1433,149,25,3,"It was okay, nothing special."
1434,149,33,5,"Fantastic, highly recommend!"
1435,149,12,1,"Terrible, not recommended."
1436,149,49,1,"Terrible, not recommended."
1437,149,20,2,"Not great, wouldn't order again."
1438,149,47,4,"Quite good, I enjoyed it."
1439,149,23,1,"Terrible, not recommended."
1440,149,29,4,"Quite good, I enjoyed it."
1441,149,11,2,"Not great, wouldn't order again."
1442,150,29,5,"Fantastic, highly recommend!"
1443,150,38,1,"Terrible, not recommended."
1444,150,5,4,"Quite good, I enjoyed it."
1445,150,43,4,"Quite good, I enjoyed it."
1446,150,24,2,"Not great, wouldn't order again."
1447,150,6,2,"Not great, wouldn't order again."
1448,150,48,4,"Quite good, I enjoyed it."
1449,150,19,3,"It was okay, nothing special."
1450,150,32,1,"Terrible, not recommended."
1451,150,16,3,"It was okay, nothing special."
1452,150,47,4,"Quite good, I enjoyed it."
1453,150,23,4,"Quite good, I enjoyed it."
1454,151,29,2,"Not great, wouldn't order again."
1455,151,9,4,"Quite good, I enjoyed it."
1456,151,49,5,"Fantastic, highly recommend!"
1457,151,25,2,"Not great, wouldn't order again."
1458,151,31,5,"Fantastic, highly recommend!"
1459,152,16,1,"Terrible, not recommended."
1460,152,14,4,"Quite good, I enjoyed it."
1461,152,4,3,"It was okay, nothing special."
1462,152,23,2,"Not great, wouldn't order again."
1463,152,43,3,"It was okay, nothing special."
1464,152,47,2,"Not great, wouldn't order again."
1465,152,24,4,"Quite good, I enjoyed it."
1466,152,6,1,"Terrible, not recommended."
1467,152,36,3,"It was okay, nothing special."
1468,152,28,2,"Not great, wouldn't order again."
1469,152,18,2,"Not great, wouldn't order again."
1470,152,20,1,"Terrible, not recommended."
1471,152,30,4,"Quite good, I enjoyed it."
1472,153,41,5,"Fantastic, highly recommend!"
1473,153,6,4,"Quite good, I enjoyed it."
1474,153,18,2,"Not great, wouldn't order again."
1475,153,31,4,"Quite good, I enjoyed it."
1476,153,7,2,"Not great, wouldn't order again."
1477,153,29,4,"Quite good, I enjoyed it."
1478,153,44,1,"Terrible, not recommended."
1479,153,23,4,"Quite good, I enjoyed it."
1480,153,3,4,"Quite good, I enjoyed it."
1481,153,9,2,"Not great, wouldn't order again."
1482,154,35,2,"Not great, wouldn't order again."
1483,154,41,4,"Quite good, I enjoyed it."
1484,154,13,4,"Quite good, I enjoyed it."
1485,154,22,2,"Not great, wouldn't order again."
1486,154,26,1,"Terrible, not recommended."
1487,154,15,1,"Terrible, not recommended."
1488,154,2,5,"Fantastic, highly recommend!"
1489,154,9,4,"Quite good, I enjoyed it."
1490,154,19,1,"Terrible, not recommended."
1491,154,12,2,"Not great, wouldn't order again."
1492,154,1,1,"Terrible, not recommended."
1493,155,47,2,"Not great, wouldn't order again."
1494,155,9,4,"Quite good, I enjoyed it."
1495,155,36,3,"It was okay, nothing special."
1496,155,17,4,"Quite good, I enjoyed it."
1497,155,44,1,"Terrible, not recommended."
1498,156,13,5,"Fantastic, highly recommend!"
1499,156,3,5,"Fantastic, highly recommend!"
1500,156,32,1,"Terrible, not recommended."
1501,156,48,4,"Quite good, I enjoyed it."
1502,156,37,4,"Quite good, I enjoyed it."
1503,156,31,4,"Quite good, I enjoyed it."
1504,156,4,2,"Not great, wouldn't order again."
1505,156,34,4,"Quite good, I enjoyed it."
1506,156,46,5,"Fantastic, highly recommend!"
1507,156,29,2,"Not great, wouldn't order again."
1508,157,50,5,"Fantastic, highly recommend!"
1509,157,18,5,"Fantastic, highly recommend!"
1510,157,7,4,"Quite good, I enjoyed it."
1511,157,15,3,"It was okay, nothing special."
1512,157,40,3,"It was okay, nothing special."
1513,157,26,4,"Quite good, I enjoyed it."
1514,157,41,2,"Not great, wouldn't order again."
1515,157,2,5,"Fantastic, highly recommend!"
1516,157,11,3,"It was okay, nothing special."
1517,157,6,3,"It was okay, nothing special."
1518,157,44,3,"It was okay, nothing special."
1519,158,25,5,"Fantastic, highly recommend!"
1520,158,47,3,"It was okay, nothing special."
1521,158,48,5,"Fantastic, highly recommend!"
1522,158,23,4,"Quite good, I enjoyed it."
1523,158,34,1,"Terrible, not recommended."
1524,159,2,2,"Not great, wouldn't order again."
1525,159,13,4,"Quite good, I enjoyed it."
1526,159,7,2,"Not great, wouldn't order again."
1527,159,19,4,"Quite good, I enjoyed it."
1528,159,1,4,"Quite good, I enjoyed it."
1529,159,4,5,"Fantastic, highly recommend!"
1530,159,15,4,"Quite good, I enjoyed it."
1531,159,17,5,"Fantastic, highly recommend!"
1532,159,27,2,"Not great, wouldn't order again."
1533,159,43,2,"Not great, wouldn't order again."
1534,159,42,4,"Quite good, I enjoyed it."
1535,159,18,5,"Fantastic, highly recommend!"
1536,160,29,4,"Quite good, I enjoyed it."
1537,160,7,4,"Quite good, I enjoyed it."
1538,160,27,5,"Fantastic, highly recommend!"
1539,160,28,4,"Quite good, I enjoyed it."
1540,160,33,5,"Fantastic, highly recommend!"
1541,160,20,4,"Quite good, I enjoyed it."
1542,160,43,5,"Fantastic, highly recommend!"
1543,160,36,4,"Quite good, I enjoyed it."
1544,160,19,2,"Not great, wouldn't order again."
1545,160,47,4,"Quite good, I enjoyed it."
1546,161,36,2,"Not great, wouldn't order again."
1547,161,27,5,"Fantastic, highly recommend!"
1548,161,50,1,"Terrible, not recommended."
1549,161,34,2,"Not great, wouldn't order again."
1550,161,1,1,"Terrible, not recommended."
1551,162,12,5,"Fantastic, highly recommend!"
1552,162,36,1,"Terrible, not recommended."
1553,162,2,4,"Quite good, I enjoyed it."
1554,162,27,5,"Fantastic, highly recommend!"
1555,162,40,2,"Not great, wouldn't order again."
1556,162,1,2,"Not great, wouldn't order again."
1557,162,48,2,"Not great, wouldn't order again."
1558,162,34,5,"Fantastic, highly recommend!"
1559,162,25,1,"Terrible, not recommended."
1560,163,24,2,"Not great, wouldn't order again."
1561,163,26,4,"Quite good, I enjoyed it."
1562,163,13,4,"Quite good, I enjoyed it."
1563,163,35,2,"Not great, wouldn't order again."
1564,163,49,5,"Fantastic, highly recommend!"
1565,163,16,3,"It was okay, nothing special."
1566,163,48,3,"It was okay, nothing special."
1567,163,25,3,"It was okay, nothing special."
1568,163,27,1,"Terrible, not recommended."
1569,163,10,3,"It was okay, nothing special."
1570,163,3,1,"Terrible, not recommended."
1571,164,9,4,"Quite good, I enjoyed it."
1572,164,37,5,"Fantastic, highly recommend!"
1573,164,28,1,"Terrible, not recommended."
1574,164,32,3,"It was okay, nothing special."
1575,164,13,2,"Not great, wouldn't order again."
1576,164,4,3,"It was okay, nothing special."
1577,164,34,3,"It was okay, nothing special."
1578,164,39,1,"Terrible, not recommended."
1579,164,21,4,"Quite good, I enjoyed it."
1580,165,44,3,"It was okay, nothing special."
1581,165,2,1,"Terrible, not recommended."
1582,165,41,1,"Terrible, not recommended."
1583,165,46,1,"Terrible, not recommended."
1584,165,37,3,"It was okay, nothing special."
1585,165,13,2,"Not great, wouldn't order again."
1586,165,31,2,"Not great, wouldn't order again."
1587,165,36,5,"Fantastic, highly recommend!"
1588,165,40,1,"Terrible, not recommended."
1589,165,34,3,"It was okay, nothing special."
1590,165,14,2,"Not great, wouldn't order again."
1591,165,11,1,"Terrible, not recommended."
1592,165,6,3,"It was okay, nothing special."
1593,165,20,1,"Terrible, not recommended."
1594,165,30,1,"Terrible, not recommended."
1595,166,37,2,"Not great, wouldn't order again."
1596,166,1,4,"Quite good, I enjoyed it."
1597,166,16,3,"It was okay, nothing special."
1598,166,47,2,"Not great, wouldn't order again."
1599,166,9,2,"Not great, wouldn't order again."
1600,167,35,3,"It was okay, nothing special."
1601,167,18,2,"Not great, wouldn't order again."
1602,167,20,4,"Quite good, I enjoyed it."
1603,167,45,1,"Terrible, not recommended."
1604,167,37,5,"Fantastic, highly recommend!"
1605,167,4,3,"It was okay, nothing special."
1606,167,27,5,"Fantastic, highly recommend!"
1607,167,36,4,"Quite good, I enjoyed it."
1608,167,26,5,"Fantastic, highly recommend!"
1609,167,22,3,"It was okay, nothing special."
1610,168,48,4,"Quite good, I enjoyed it."
1611,168,44,4,"Quite good, I enjoyed it."
1612,168,47,5,"Fantastic, highly recommend!"
1613,168,4,4,"Quite good, I enjoyed it."
1614,168,9,5,"Fantastic, highly recommend!"
1615,168,11,5,"Fantastic, highly recommend!"
1616,169,50,5,"Fantastic, highly recommend!"
1617,169,11,2,"Not great, wouldn't order again."
1618,169,41,5,"Fantastic, highly recommend!"
1619,169,10,1,"Terrible, not recommended."
1620,169,37,3,"It was okay, nothing special."
1621,169,5,2,"Not great, wouldn't order again."
1622,169,3,5,"Fantastic, highly recommend!"
1623,169,12,3,"It was okay, nothing special."
1624,169,35,4,"Quite good, I enjoyed it."
1625,169,8,5,"Fantastic, highly recommend!"
1626,170,35,3,"It was okay, nothing special."
1627,170,24,3,"It was okay, nothing special."
1628,170,40,3,"It was okay, nothing special."
1629,170,15,2,"Not great, wouldn't order again."
1630,170,26,1,"Terrible, not recommended."
1631,170,16,3,"It was okay, nothing special."
1632,170,4,2,"Not great, wouldn't order again."
1633,170,21,2,"Not great, wouldn't order again."
1634,170,23,1,"Terrible, not recommended."
1635,170,22,5,"Fantastic, highly recommend!"
1636,170,39,5,"Fantastic, highly recommend!"
1637,170,11,1,"Terrible, not recommended."
1638,170,45,4,"Quite good, I enjoyed it."
1639,171,13,5,"Fantastic, highly recommend!"
1640,171,15,1,"Terrible, not recommended."
1641,171,47,3,"It was okay, nothing special."
1642,171,28,5,"Fantastic, highly recommend!"
1643,171,40,2,"Not great, wouldn't order again."
1644,171,31,4,"Quite good, I enjoyed it."
1645,171,36,4,"Quite good, I enjoyed it."
1646,171,17,1,"Terrible, not recommended."
1647,171,27,3,"It was okay, nothing special."
1648,171,48,5,"Fantastic, highly recommend!"
1649,172,5,2,"Not great, wouldn't order again."
1650,172,11,4,"Quite good, I enjoyed it."
1651,172,6,4,"Quite good, I enjoyed it."
1652,172,10,1,"Terrible, not recommended."
1653,172,32,4,"Quite good, I enjoyed it."
1654,172,47,1,"Terrible, not recommended."
1655,172,9,3,"It was okay, nothing special."
1656,172,7,1,"Terrible, not recommended."
1657,173,44,1,"Terrible, not recommended."
1658,173,39,3,"It was okay, nothing special."
1659,173,5,5,"Fantastic, highly recommend!"
1660,173,7,4,"Quite good, I enjoyed it."
1661,173,29,1,"Terrible, not recommended."
1662,173,40,5,"Fantastic, highly recommend!"
1663,174,15,2,"Not great, wouldn't order again."
1664,174,11,2,"Not great, wouldn't order again."
1665,174,2,5,"Fantastic, highly recommend!"
1666,174,48,4,"Quite good, I enjoyed it."
1667,174,49,3,"It was okay, nothing special."
1668,174,28,5,"Fantastic, highly recommend!"
1669,174,8,1,"Terrible, not recommended."
1670,174,47,3,"It was okay, nothing special."
1671,174,13,1,"Terrible, not recommended."
1672,174,5,3,"It was okay, nothing special."
1673,174,9,2,"Not great, wouldn't order again."
1674,174,27,5,"Fantastic, highly recommend!"
1675,174,14,5,"Fantastic, highly recommend!"
1676,174,12,4,"Quite good, I enjoyed it."
1677,174,16,2,"Not great, wouldn't order again."
1678,175,43,3,"It was okay, nothing special."
1679,175,35,3,"It was okay, nothing special."
1680,175,27,3,"It was okay, nothing special."
1681,175,7,4,"Quite good, I enjoyed it."
1682,175,49,2,"Not great, wouldn't order again."
1683,175,1,3,"It was okay, nothing special."
1684,175,47,4,"Quite good, I enjoyed it."
1685,175,2,5,"Fantastic, highly recommend!"
1686,175,38,3,"It was okay, nothing special."
1687,175,4,3,"It was okay, nothing special."
1688,176,15,3,"It was okay, nothing special."
1689,176,40,3,"It was okay, nothing special."
1690,176,33,4,"Quite good, I enjoyed it."
1691,176,6,4,"Quite good, I enjoyed it."
1692,176,43,3,"It was okay, nothing special."
1693,176,48,5,"Fantastic, highly recommend!"
1694,176,42,1,"Terrible, not recommended."
1695,176,16,2,"Not great, wouldn't order again."
1696,176,20,1,"Terrible, not recommended."
1697,176,19,3,"It was okay, nothing special."
1698,176,46,4,"Quite good, I enjoyed it."
1699,176,28,2,"Not great, wouldn't order again."
1700,176,22,2,"Not great, wouldn't order again."
1701,177,17,5,"Fantastic, highly recommend!"
1702,177,4,2,"Not great, wouldn't order again."
1703,177,22,1,"Terrible, not recommended."
1704,177,18,4,"Quite good, I enjoyed it."
1705,177,36,5,"Fantastic, highly recommend!"
1706,177,1,5,"Fantastic, highly recommend!"
1707,177,21,4,"Quite good, I enjoyed it."
1708,177,34,3,"It was okay, nothing special."
1709,177,29,4,"Quite good, I enjoyed it."
1710,177,50,3,"It was okay, nothing special."
1711,178,38,2,"Not great, wouldn't order again."
1712,178,5,5,"Fantastic, highly recommend!"
1713,178,7,2,"Not great, wouldn't order again."
1714,178,26,4,"Quite good, I enjoyed it."
1715,178,21,4,"Quite good, I enjoyed it."
1716,178,28,1,"Terrible, not recommended."
1717,178,37,3,"It was okay, nothing special."
1718,178,50,4,"Quite good, I enjoyed it."
1719,178,1,2,"Not great, wouldn't order again."
1720,178,41,3,"It was okay, nothing special."
1721,178,48,4,"Quite good, I enjoyed it."
1722,178,47,4,"Quite good, I enjoyed it."
1723,178,15,5,"Fantastic, highly recommend!"
1724,179,34,3,"It was okay, nothing special."
1725,179,16,2,"Not great, wouldn't order again."
1726,179,3,1,"Terrible, not recommended."
1727,179,1,2,"Not great, wouldn't order again."
1728,179,50,1,"Terrible, not recommended."
1729,180,32,5,"Fantastic, highly recommend!"
1730,180,48,3,"It was okay, nothing special."
1731,180,13,3,"It was okay, nothing special."
1732,180,7,3,"It was okay, nothing special."
1733,180,35,1,"Terrible, not recommended."
1734,180,40,5,"Fantastic, highly recommend!"
1735,180,10,2,"Not great, wouldn't order again."
1736,180,29,5,"Fantastic, highly recommend!"
1737,181,31,4,"Quite good, I enjoyed it."
1738,181,21,1,"Terrible, not recommended."
1739,181,1,5,"Fantastic, highly recommend!"
1740,181,7,3,"It was okay, nothing special."
1741,181,28,5,"Fantastic, highly recommend!"
1742,181,16,2,"Not great, wouldn't order again."
1743,181,13,2,"Not great, wouldn't order again."
1744,181,14,3,"It was okay, nothing special."
1745,182,28,5,"Fantastic, highly recommend!"
1746,182,39,2,"Not great, wouldn't order again."
1747,182,16,2,"Not great, wouldn't order again."
1748,182,15,3,"It was okay, nothing special."
1749,182,32,3,"It was okay, nothing special."
1750,182,42,5,"Fantastic, highly recommend!"
1751,182,24,5,"Fantastic, highly recommend!"
1752,182,5,5,"Fantastic, highly recommend!"
1753,183,41,2,"Not great, wouldn't order again."
1754,183,7,3,"It was okay, nothing special."
1755,183,14,4,"Quite good, I enjoyed it."
1756,183,27,1,"Terrible, not recommended."
1757,183,1,3,"It was okay, nothing special."
1758,183,47,2,"Not great, wouldn't order again."
1759,183,15,3,"It was okay, nothing special."
1760,183,32,3,"It was okay, nothing special."
1761,183,22,4,"Quite good, I enjoyed it."
1762,184,47,1,"Terrible, not recommended."
1763,184,13,4,"Quite good, I enjoyed it."
1764,184,37,1,"Terrible, not recommended."
1765,184,32,5,"Fantastic, highly recommend!"
1766,184,45,3,"It was okay, nothing special."
1767,184,24,1,"Terrible, not recommended."
1768,184,46,3,"It was okay, nothing special."
1769,184,49,2,"Not great, wouldn't order again."
1770,184,3,5,"Fantastic, highly recommend!"
1771,184,38,5,"Fantastic, highly recommend!"
1772,184,16,5,"Fantastic, highly recommend!"
1773,184,15,5,"Fantastic, highly recommend!"
1774,185,30,5,"Fantastic, highly recommend!"
1775,185,2,4,"Quite good, I enjoyed it."
1776,185,17,4,"Quite good, I enjoyed it."
1777,185,28,3,"It was okay, nothing special."
1778,185,3,4,"Quite good, I enjoyed it."
1779,185,21,4,"Quite good, I enjoyed it."
1780,185,31,4,"Quite good, I enjoyed it."
1781,185,32,1,"Terrible, not recommended."
1782,185,16,5,"Fantastic, highly recommend!"
1783,185,39,2,"Not great, wouldn't order again."
1784,185,23,4,"Quite good, I enjoyed it."
1785,186,12,2,"Not great, wouldn't order again."
1786,186,2,4,"Quite good, I enjoyed it."
1787,186,19,2,"Not great, wouldn't order again."
1788,186,7,4,"Quite good, I enjoyed it."
1789,186,21,4,"Quite good, I enjoyed it."
1790,186,39,2,"Not great, wouldn't order again."
1791,186,43,4,"Quite good, I enjoyed it."
1792,186,9,1,"Terrible, not recommended."
1793,186,27,4,"Quite good, I enjoyed it."
1794,186,16,5,"Fantastic, highly recommend!"
1795,186,38,2,"Not great, wouldn't order again."
1796,187,26,3,"It was okay, nothing special."
1797,187,17,1,"Terrible, not recommended."
1798,187,2,4,"Quite good, I enjoyed it."
1799,187,7,4,"Quite good, I enjoyed it."
1800,187,21,1,"Terrible, not recommended."
1801,187,20,5,"Fantastic, highly recommend!"
1802,187,40,3,"It was okay, nothing special."
1803,187,35,3,"It was okay, nothing special."
1804,187,8,3,"It was okay, nothing special."
1805,187,14,3,"It was okay, nothing special."
1806,187,5,4,"Quite good, I enjoyed it."
1807,188,49,4,"Quite good, I enjoyed it."
1808,188,11,4,"Quite good, I enjoyed it."
1809,188,21,3,"It was okay, nothing special."
1810,188,31,5,"Fantastic, highly recommend!"
1811,188,47,3,"It was okay, nothing special."
1812,188,14,5,"Fantastic, highly recommend!"
1813,188,38,1,"Terrible, not recommended."
1814,188,1,4,"Quite good, I enjoyed it."
1815,189,5,3,"It was okay, nothing special."
1816,189,11,1,"Terrible, not recommended."
1817,189,43,1,"Terrible, not recommended."
1818,189,40,3,"It was okay, nothing special."
1819,189,10,1,"Terrible, not recommended."
1820,189,6,2,"Not great, wouldn't order again."
1821,189,50,1,"Terrible, not recommended."
1822,189,34,2,"Not great, wouldn't order again."
1823,189,20,4,"Quite good, I enjoyed it."
1824,189,32,5,"Fantastic, highly recommend!"
1825,189,29,2,"Not great, wouldn't order again."
1826,189,12,4,"Quite good, I enjoyed it."
1827,189,16,1,"Terrible, not recommended."
1828,189,44,2,"Not great, wouldn't order again."
1829,189,14,5,"Fantastic, highly recommend!"
1830,190,9,2,"Not great, wouldn't order again."
1831,190,49,5,"Fantastic, highly recommend!"
1832,190,26,1,"Terrible, not recommended."
1833,190,27,1,"Terrible, not recommended."
1834,190,45,3,"It was okay, nothing special."
1835,190,23,3,"It was okay, nothing special."
1836,190,16,2,"Not great, wouldn't order again."
1837,191,9,5,"Fantastic, highly recommend!"
1838,191,33,1,"Terrible, not recommended."
1839,191,27,5,"Fantastic, highly recommend!"
1840,191,30,4,"Quite good, I enjoyed it."
1841,191,22,4,"Quite good, I enjoyed it."
1842,191,14,3,"It was okay, nothing special."
1843,192,3,3,"It was okay, nothing special."
1844,192,37,5,"Fantastic, highly recommend!"
1845,192,42,2,"Not great, wouldn't order again."
1846,192,43,1,"Terrible, not recommended."
1847,192,21,4,"Quite good, I enjoyed it."
1848,192,32,4,"Quite good, I enjoyed it."
1849,192,26,5,"Fantastic, highly recommend!"
1850,192,46,1,"Terrible, not recommended."
1851,192,17,3,"It was okay, nothing special."
1852,192,6,2,"Not great, wouldn't order again."
1853,193,10,1,"Terrible, not recommended."
1854,193,43,1,"Terrible, not recommended."
1855,193,21,1,"Terrible, not recommended."
1856,193,25,4,"Quite good, I enjoyed it."
1857,193,28,2,"Not great, wouldn't order again."
1858,193,18,5,"Fantastic, highly recommend!"
1859,193,32,3,"It was okay, nothing special."
1860,193,46,4,"Quite good, I enjoyed it."
1861,193,14,3,"It was okay, nothing special."
1862,193,49,1,"Terrible, not recommended."
1863,193,44,3,"It was okay, nothing special."
1864,193,9,4,"Quite good, I enjoyed it."
1865,193,41,4,"Quite good, I enjoyed it."
1866,193,42,1,"Terrible, not recommended."
1867,194,4,4,"Quite good, I enjoyed it."
1868,194,48,4,"Quite good, I enjoyed it."
1869,194,17,5,"Fantastic, highly recommend!"
1870,194,21,1,"Terrible, not recommended."
1871,194,19,4,"Quite good, I enjoyed it."
1872,194,44,4,"Quite good, I enjoyed it."
1873,194,26,2,"Not great, wouldn't order again."
1874,194,6,1,"Terrible, not recommended."
1875,194,13,2,"Not great, wouldn't order again."
1876,194,24,3,"It was okay, nothing special."
1877,194,22,2,"Not great, wouldn't order again."
1878,194,33,3,"It was okay, nothing special."
1879,194,31,3,"It was okay, nothing special."
1880,195,19,1,"Terrible, not recommended."
1881,195,37,4,"Quite good, I enjoyed it."
1882,195,26,3,"It was okay, nothing special."
1883,195,47,1,"Terrible, not recommended."
1884,195,48,4,"Quite good, I enjoyed it."
1885,195,40,5,"Fantastic, highly recommend!"
1886,195,38,2,"Not great, wouldn't order again."
1887,195,6,1,"Terrible, not recommended."
1888,195,34,4,"Quite good, I enjoyed it."
1889,195,15,4,"Quite good, I enjoyed it."
1890,196,44,1,"Terrible, not recommended."
1891,196,19,5,"Fantastic, highly recommend!"
1892,196,37,3,"It was okay, nothing special."
1893,196,38,4,"Quite good, I enjoyed it."
1894,196,48,1,"Terrible, not recommended."
1895,197,29,5,"Fantastic, highly recommend!"
1896,197,26,2,"Not great, wouldn't order again."
1897,197,19,2,"Not great, wouldn't order again."
1898,197,2,2,"Not great, wouldn't order again."
1899,197,3,2,"Not great, wouldn't order again."
1900,197,18,4,"Quite good, I enjoyed it."
1901,197,48,5,"Fantastic, highly recommend!"
1902,198,1,5,"Fantastic, highly recommend!"
1903,198,17,3,"It was okay, nothing special."
1904,198,50,2,"Not great, wouldn't order again."
1905,198,28,2,"Not great, wouldn't order again."
1906,198,16,3,"It was okay, nothing special."
1907,198,13,2,"Not great, wouldn't order again."
1908,198,25,1,"Terrible, not recommended."
1909,198,4,3,"It was okay, nothing special."
1910,198,22,3,"It was okay, nothing special."
1911,198,2,2,"Not great, wouldn't order again."
1912,198,19,3,"It was okay, nothing special."
1913,198,33,4,"Quite good, I enjoyed it."
1914,199,1,1,"Terrible, not recommended."
1915,199,7,4,"Quite good, I enjoyed it."
1916,199,45,3,"It was okay, nothing special."
1917,199,10,1,"Terrible, not recommended."
1918,199,6,1,"Terrible, not recommended."
1919,199,28,1,"Terrible, not recommended."
1920,199,42,2,"Not great, wouldn't order again."
1921,200,26,1,"Terrible, not recommended."
1922,200,42,2,"Not great, wouldn't order again."
1923,200,40,1,"Terrible, not recommended."
1924,200,18,3,"It was okay, nothing special."
1925,200,49,2,"Not great, wouldn't order again."
1926,201,48,1,"Terrible, not recommended."
1927,201,11,1,"Terrible, not recommended."
1928,201,21,1,"Terrible, not recommended."
1929,201,47,1,"Terrible, not recommended."
1930,201,43,3,"It was okay, nothing special."
1931,201,41,5,"Fantastic, highly recommend!"
1932,201,38,4,"Quite good, I enjoyed it."
1933,201,31,4,"Quite good, I enjoyed it."
1934,201,18,4,"Quite good, I enjoyed it."
1935,201,33,4,"Quite good, I enjoyed it."
1936,201,9,1,"Terrible, not recommended."
1937,201,36,4,"Quite good, I enjoyed it."
1938,201,40,1,"Terrible, not recommended."
1939,201,35,5,"Fantastic, highly recommend!"
1940,202,12,2,"Not great, wouldn't order again."
1941,202,37,3,"It was okay, nothing special."
1942,202,45,1,"Terrible, not recommended."
1943,202,11,3,"It was okay, nothing special."
1944,202,42,1,"Terrible, not recommended."
1945,202,28,3,"It was okay, nothing special."
1946,202,17,5,"Fantastic, highly recommend!"
1947,202,25,4,"Quite good, I enjoyed it."
1948,202,26,3,"It was okay, nothing special."
1949,203,36,4,"Quite good, I enjoyed it."
1950,203,5,2,"Not great, wouldn't order again."
1951,203,17,5,"Fantastic, highly recommend!"
1952,203,34,3,"It was okay, nothing special."
1953,203,28,5,"Fantastic, highly recommend!"
1954,203,20,3,"It was okay, nothing special."
1955,203,18,1,"Terrible, not recommended."
1956,203,19,5,"Fantastic, highly recommend!"
1957,203,49,3,"It was okay, nothing special."
1958,203,8,2,"Not great, wouldn't order again."
1959,203,3,2,"Not great, wouldn't order again."
1960,204,13,1,"Terrible, not recommended."
1961,204,2,2,"Not great, wouldn't order again."
1962,204,11,1,"Terrible, not recommended."
1963,204,31,4,"Quite good, I enjoyed it."
1964,204,7,1,"Terrible, not recommended."
1965,204,17,4,"Quite good, I enjoyed it."
1966,204,28,5,"Fantastic, highly recommend!"
1967,205,36,5,"Fantastic, highly recommend!"
1968,205,49,3,"It was okay, nothing special."
1969,205,24,2,"Not great, wouldn't order again."
1970,205,35,2,"Not great, wouldn't order again."
1971,205,42,4,"Quite good, I enjoyed it."
1972,205,37,5,"Fantastic, highly recommend!"
1973,205,43,2,"Not great, wouldn't order again."
1974,205,1,5,"Fantastic, highly recommend!"
1975,205,27,4,"Quite good, I enjoyed it."
1976,205,3,1,"Terrible, not recommended."
1977,205,7,4,"Quite good, I enjoyed it."
1978,206,44,3,"It was okay, nothing special."
1979,206,32,2,"Not great, wouldn't order again."
1980,206,15,3,"It was okay, nothing special."
1981,206,48,2,"Not great, wouldn't order again."
1982,206,4,4,"Quite good, I enjoyed it."
1983,206,16,5,"Fantastic, highly recommend!"
1984,206,46,4,"Quite good, I enjoyed it."
1985,206,6,4,"Quite good, I enjoyed it."
1986,206,25,5,"Fantastic, highly recommend!"
1987,206,5,2,"Not great, wouldn't order again."
1988,206,11,5,"Fantastic, highly recommend!"
1989,207,25,3,"It was okay, nothing special."
1990,207,39,5,"Fantastic, highly recommend!"
1991,207,2,2,"Not great, wouldn't order again."
1992,207,15,3,"It was okay, nothing special."
1993,207,48,5,"Fantastic, highly recommend!"
1994,207,10,1,"Terrible, not recommended."
1995,207,24,2,"Not great, wouldn't order again."
1996,207,4,1,"Terrible, not recommended."
1997,207,28,5,"Fantastic, highly recommend!"
1998,207,30,3,"It was okay, nothing special."
1999,207,6,5,"Fantastic, highly recommend!"
2000,207,37,5,"Fantastic, highly recommend!"
2001,207,9,3,"It was okay, nothing special."
2002,208,34,4,"Quite good, I enjoyed it."
2003,208,40,4,"Quite good, I enjoyed it."
2004,208,7,3,"It was okay, nothing special."
